requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-06286,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29298,- least-privilege authorization and privilege-escalation analysis;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06287,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29299,"- deterministic admission, failure policies, webhook security, and bypass prevention;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06288,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29300,- namespace governance and tenant-isolation testing;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06289,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29301,- Workload Security Profile and Pod Security enforcement;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06290,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29302,"- node baseline, node-pool separation, scheduling labels, topology, and lifecycle;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06291,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29303,"- workload identity, service-account, cloud-identity, key, secret, and certificate controls;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06292,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29304,"- network-policy enforcement, ingress, egress, DNS, discovery, and service-mesh controls;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06293,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29305,"- artifact digest, provenance, signature or equivalent integrity, registry, vulnerability, and release eligibility;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06294,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29306,"- configuration, resource requests and limits, quotas, priority, autoscaling, and cost boundaries;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06295,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29307,"- controller, Job, retry, timeout, external-side-effect, and restricted-execution behavior;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06296,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29308,"- storage, snapshot, backup, restore, disaster recovery, and deletion validation;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06297,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29309,"- health, readiness, startup, availability, disruption, maintenance, and degraded operation;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06298,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29310,"- observability, Kubernetes audit, security detection, Audit Engine, and Evidence Chain coverage;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06299,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29311,"- declarative reconciliation, drift, manual-change, upgrade, version-skew, rollback, and deprecation controls;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06300,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29312,"- customer-controlled, hybrid, isolated, and multi-cluster verification where applicable;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06301,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29313,"- incident, support, documentation, runbook, ownership, and exit readiness; and",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06302,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29314,"- complete, attributable, integrity-protected evidence for the gate outcome.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06303,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29316,"Creating a cluster, scheduling a Pod, passing a readiness check, completing a rollout, producing a provider health status, or passing a self-authored controller condition shall not substitute for a failed mandatory gate.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06304,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29320,The following practices are prohibited:,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06305,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29322,- renaming the canonical section to make Kubernetes an unavoidable architecture dependency;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06306,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29323,- confusing the Kubernetes control plane with the ILATEN Control Plane;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06307,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29324,- treating Kubernetes authentication or authorization as ILATEN business permission;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06308,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29325,"- granting cluster membership, namespace placement, labels, or network location implicit trust;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06309,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29326,- using shared administrator credentials or ordinary standing cluster-admin access;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06310,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29327,- exposing the Kubernetes API or management interface without approved control;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06311,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29328,- using broad wildcard roles without specific justification and review;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06312,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29329,"- allowing workloads to create privilege through service accounts, role binding, host access, secret access, or protected node placement;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06313,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29330,- disabling or bypassing mandatory admission controls;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06314,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29331,- using fail-open behavior for a non-waivable admission rule;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06315,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29332,- representing audit or warning-only Pod security modes as enforcement;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06316,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29333,- treating a namespace as a complete tenant security boundary;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06317,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29334,- running privileged or host-access workloads without an approved exception profile;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06318,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29335,"- placing untrusted execution on higher-trust Control Plane, signing, evidence, or validation nodes without justified isolation;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06319,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29336,- relying on unenforced NetworkPolicy objects;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06320,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29337,"- permitting unrestricted egress, cloud metadata access, control-plane access, or cross-tenant service discovery;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06321,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29338,- storing plaintext or merely base64-encoded secrets as if they were encrypted;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06322,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29339,"- embedding secrets in manifests, images, logs, events, arguments, labels, or annotations;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06323,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29340,"- allowing a Pod, Job, controller, operator, or deployment system to create ILATEN business authority;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06324,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29341,- using Kubernetes retries or rescheduling to repeat irreversible external action without reconciliation;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06325,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29342,"- treating successful scheduling, rollout, health, or controller status as validation or acceptance;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06326,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29343,- using mutable image tags as sole deployment identity;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06327,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29344,- applying unreviewed generated manifests or direct manual production changes;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06328,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29345,"- allowing custom resources, operators, or webhooks to create hidden canonical state;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06329,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29346,- treating Kubernetes events or audit logs as the canonical Audit Engine record or Evidence Chain;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06330,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29347,"- upgrading without version-skew, deprecated-API, extension, backup, validation, and recovery assessment;",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06331,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29348,- operating unsupported clusters or extensions indefinitely;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06332,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29349,- representing bootstrap self-review as independent Enterprise assurance; or,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06333,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29350,"- giving any Kubernetes provider, distribution, cluster, controller, operator, tool, customer preference, sales commitment, or engineering convenience architectural authority.",NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06334,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29366,- Kubernetes is used through an approved Orchestration Profile and not treated as universal architecture;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06335,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29367,- the Kubernetes control plane and ILATEN Control Plane remain terminologically and operationally distinct;,NONE,NONE,MISSING_DOCUMENTATION
ILATEN-06336,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:29368,"- cluster identity, owner, Deployment Profile, environment, region, tenant model, version, and lifecycle are registered;",NONE,NONE,MISSING_DOCUMENTATION
