requirement_id,legacy_source,ilaten_requirement,current_ilaios_canonical_equivalent,repository_implementation_evidence,status
ILATEN-07809,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33265,"Public or customer status communication shall use an approved incident and communication process, not automatic publication of raw alerts.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Facing Status,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07810,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33267,"Status components, regions, products, severity, start time, update cadence, and resolution shall be accurate, privacy-safe, and attributable.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Facing Status,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07811,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33269,"A monitoring alert may propose a status change, but accountable authority shall approve publication where policy requires it.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Facing Status,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07812,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33271,"Resolved status shall follow verified service recovery and communication review, not merely alert disappearance.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Facing Status,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07813,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33275,"Monitoring shall preserve region, authority, data, release, provider, and failover context. Global aggregates shall not hide regional failure.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Multi-Region Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07814,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33277,Regional monitoring paths should remain available during central or inter-region failure. Centralized monitoring shall not become the sole unmonitored dependency.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Multi-Region Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07815,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33279,"Failover conditions shall verify target region eligibility, data readiness, identity, keys, network, storage, Tool Gateway, validation, audit, evidence, and capacity.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Multi-Region Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07816,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33281,Split-brain and asymmetric monitoring shall be detected. Each region shall not independently declare global authority without the approved recovery model.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Multi-Region Monitoring,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07817,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33285,"Deployment Profiles shall define which signals ILATEN receives, which remain customer-local, who owns alerts, how escalation occurs, and what support claims are possible.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Controlled, Hybrid, and Isolated Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07818,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33287,Customer-managed monitors and routes shall be verified where the contract assigns responsibility. Missing customer configuration shall not be represented as an ILATEN-completed control.,"docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Controlled, Hybrid, and Isolated Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07819,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33289,"Hybrid link loss shall preserve local monitoring and a bounded way to report or retrieve critical conditions. Isolated environments require local time, routing, retention, and response capability.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Controlled, Hybrid, and Isolated Monitoring",services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07820,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33291,"Where ILATEN cannot observe a control, the limitation, evidence requirement, and customer responsibility shall be explicit.","docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Customer-Controlled, Hybrid, and Isolated Monitoring",services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07821,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33295,"The monitoring system shall monitor its own rule evaluation, data source freshness, queue, scheduler, notification delivery, storage, configuration, replicas, permissions, certificates, routes, integrations, time, and capacity.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring the Monitoring System,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07822,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33297,Independent heartbeat or synthetic paths shall detect failure of the primary monitoring path. One dashboard backed by the same failed system is insufficient.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring the Monitoring System,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07823,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33299,"Rule load failure, configuration rejection, evaluation delay, notification failure, silence expansion, inhibition error, and missing owner shall create actionable conditions.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring the Monitoring System,NONE,MISSING_IMPLEMENTATION
ILATEN-07824,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33301,Monitoring-system failure shall not be represented as healthy service. Critical services shall have a fallback awareness and escalation mechanism appropriate to the profile.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring the Monitoring System,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07825,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33305,"Coverage shall map critical services, flows, dependencies, controls, risks, data sources, alerts, owners, runbooks, and response profiles.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Coverage,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07826,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33307,"Coverage shall be assessed for availability, performance, capacity, security, privacy, tenant, policy, approval, Tool Gateway, validation, audit, evidence, backup, recovery, and customer impact.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Coverage,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07827,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33309,Coverage percentage shall not be reported without a defined denominator and criticality weighting. Many low-value rules do not compensate for one missing critical control.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Coverage,NONE,MISSING_IMPLEMENTATION
ILATEN-07828,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33311,"Known gaps shall have an owner, risk, compensating control, target date, and customer or support limitation where relevant.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Coverage,NONE,MISSING_IMPLEMENTATION
ILATEN-07829,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33315,"Monitoring shall inherit signal quality from Section 7.8 and add rule-evaluation, threshold, state, routing, and notification quality.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Data Quality,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07830,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33317,"Every material alert shall expose signal freshness, evaluation time, rule version, pending duration, last successful evaluation, and missing-data behavior.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Data Quality,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07831,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33319,Rule and objective results shall be reproducible from retained inputs or sufficiently evidenced summaries according to the profile.,docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Data Quality,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07832,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33321,"Data-quality failure shall not silently evaluate to healthy. Unknown, stale, partial, or sampled conditions shall remain explicit.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Data Quality,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07833,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33325,"Alerts, notifications, tickets, status pages, runbooks, dashboards, and exports shall minimize personal, customer, model, repository, security, and infrastructure data.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Privacy and Tenant Isolation,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07834,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33327,"Tenant isolation shall cover rule evaluation, labels, grouping, routing, notifications, silences, dashboards, incident tools, exports, storage, and support access.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Privacy and Tenant Isolation,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07835,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33329,"One tenant shall not infer another tenant's load, outage, provider, region, connector, or contract from shared monitoring interfaces.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Privacy and Tenant Isolation,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07836,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33337,"Administrative access shall use strong authentication, least privilege, attributable elevation, logging, review, and protected recovery.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Security,services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07837,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33339,"Attackers may disable alerts, create noise, manipulate signals, poison baselines, change routes, or trigger automated response. Integrity, change control, separation, and anomaly monitoring shall address these risks.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Security,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md,PARTIAL
ILATEN-07838,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33341,"Monitoring interfaces shall treat labels, annotations, queries, templates, links, and telemetry as untrusted content and prevent injection or credential disclosure.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Monitoring Security,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
ILATEN-07839,dev/openclaw/migration_input/ILATEN_Enterprise_AI_Operating_System_Canonical_Architecture_v1.0(3)(4).md:33345,"Alert state, objective results, acknowledgements, silences, routes, response actions, and monitoring changes shall follow an approved record-class-specific retention schedule. Retention is not indefinite by default.",docs/canonical/ILAIOS_ENTERPRISE_AI_OPERATING_SYSTEM_CANONICAL_ARCHITECTURE.md :: 7.9 / Retention and Historical Analysis,services/operations.py; tests/test_operations_framework.py; evidence/migration/ILATEN_TO_ILAIOS/OPS.I05.md; services/observability.py; tests/test_observability_contracts.py; evidence/migration/ILATEN_TO_ILAIOS/OBS.I06.md,PARTIAL
